2016 AJ66,5.643,0.941,0.896,25.3,1.673
2015 SS20,5.643,0.941,0.896,22.4,1.543
2005 WY,5.643,0.941,0.896,27.1,1.793
1999 FR5,5.643,0.941,0.896,23.4,1.853
2007 TV18,5.643,0.941,0.896,23.8,1.237
2010 TM3,5.644,0.941,0.896,20.6,1.427
2010 VA1,5.644,0.941,0.896,19.8,1.348
2006 UL217,5.644,0.941,0.896,20.8,1.431
2010 RS80,5.645,0.941,0.896,26.5,1.460
2010 SV15,5.646,0.941,0.896,26.7,1.321
2013 MY5,5.646,0.941,0.896,19.7,1.662
2015 VS64,5.647,0.941,0.896,23.0,1.660
2006 XW,5.647,0.941,0.896,23.6,1.102
1999 FQ10,5.649,0.941,0.897,23.2,1.974
2016 CA248,5.650,0.942,0.897,27.8,1.798
2010 CO44,5.651,0.942,0.897,24.6,1.070
2007 TH3,5.651,0.942,0.897,24.7,0.968
1998 DV9,5.652,0.942,0.897,18.2,1.744
2007 YJ,5.652,0.942,0.897,21.9,1.104
2016 AZ193,5.652,0.942,0.897,26.9,1.681
2008 XC2,5.652,0.942,0.897,23.4,1.960
2015 XU169,5.653,0.942,0.897,27.0,1.543
2015 DO155,5.653,0.942,0.897,21.5,1.730
2001 PM9,5.653,0.942,0.897,18.8,1.618
2013 GA55,5.653,0.942,0.897,27.6,1.645
2011 UF10,5.653,0.942,0.897,23.4,1.290
2014 YN,5.653,0.942,0.897,25.7,0.892
2009 HV77,5.654,0.942,0.897,20.7,1.898
2011 WC,5.654,0.942,0.897,22.7,1.203
2002 FS6,5.655,0.942,0.898,24.8,1.832
2008 AU26,5.655,0.943,0.898,20.9,1.395
2008 UE7,5.656,0.943,0.898,20.4,1.648
2014 WR7,5.657,0.943,0.898,26.2,1.561
2009 CQ,5.657,0.943,0.898,26.7,1.395
2012 XP111,5.657,0.943,0.898,23.5,1.718
2015 MM116,5.658,0.943,0.898,22.4,1.481
2015 NA14,5.659,0.943,0.898,22.0,0.966
2013 CJ129,5.659,0.943,0.898,24.4,1.648
2015 RF36,5.660,0.943,0.898,23.4,0.949
2010 TB54,5.661,0.944,0.899,26.8,1.153
2005 VT7,5.662,0.944,0.899,23.0,1.742
2014 HG197,5.663,0.944,0.899,25.8,1.339
2014 SA224,5.663,0.944,0.899,23.6,1.522
2013 CZ133,5.665,0.944,0.899,23.7,1.629
2010 CD55,5.665,0.944,0.899,23.3,1.024
2013 UQ1,5.666,0.944,0.899,25.4,1.619
2014 GV48,5.666,0.944,0.899,25.8,1.854
2013 JU22,5.666,0.944,0.899,25.1,1.966
2014 HO132,5.666,0.944,0.899,25.7,1.830
2013 RK21,5.667,0.944,0.899,24.5,1.804
2009 TB,5.667,0.944,0.899,29.2,1.603
2010 VR139,5.668,0.945,0.900,26.8,1.703
2001 QL163,5.668,0.945,0.900,22.6,1.757
2015 CH1,5.668,0.945,0.900,25.2,1.820
2006 XZ2,5.669,0.945,0.900,27.1,1.696
2012 TE79,5.669,0.945,0.900,26.6,1.620
2015 HQ9,5.669,0.945,0.900,27.0,1.614
2011 BF24,5.669,0.945,0.900,26.1,1.387
2011 DU,5.669,0.945,0.900,20.9,1.173
2014 QO295,5.670,0.945,0.900,26.8,1.496
2015 QX8,5.670,0.945,0.900,24.4,1.547
2014 HV196,5.670,0.945,0.900,26.7,1.201
2008 HE66,5.670,0.945,0.900,21.9,1.389
2010 WY8,5.672,0.945,0.900,21.2,1.385
2008 UA7,5.673,0.946,0.900,24.9,1.612
2009 VT1,5.673,0.946,0.900,29.5,1.986
2010 SE12,5.674,0.946,0.901,24.2,1.364
2009 TV4,5.674,0.946,0.901,23.4,1.690
2015 DB,5.674,0.946,0.901,27.7,1.685
2015 TM143,5.675,0.946,0.901,23.6,1.137
2012 DY32,5.675,0.946,0.901,22.7,1.084
2010 XR10,5.675,0.946,0.901,23.6,1.605
2009 SR103,5.676,0.946,0.901,25.2,1.480
2016 EQ85,5.677,0.946,0.901,27.6,1.055
1992 LR,5.677,0.946,0.901,17.9,1.830
2012 TQ146,5.677,0.946,0.901,26.4,1.539
2013 VY9,5.677,0.946,0.901,23.7,1.537
2014 UE192,5.677,0.946,0.901,24.1,1.742
2001 PJ29,5.677,0.946,0.901,23.0,1.448
2003 XZ12,5.678,0.946,0.901,24.4,1.439
2013 LD2,5.678,0.946,0.901,24.8,1.954
2010 ON101,5.678,0.946,0.901,20.2,1.629
2015 DU198,5.678,0.946,0.901,25.6,1.977
2014 VL6,5.678,0.946,0.901,21.3,1.244
2007 FE,5.679,0.946,0.901,19.2,1.794
2008 GO20,5.679,0.946,0.901,22.3,1.893
2015 GL,5.679,0.946,0.901,25.0,1.633
2006 TR7,5.679,0.947,0.901,25.1,1.327
2013 US4,5.680,0.947,0.902,26.1,1.074
2014 DU22,5.680,0.947,0.902,25.1,1.851
2015 SZ,5.681,0.947,0.902,23.5,1.831
2001 WN5,5.681,0.947,0.902,18.3,1.712
2012 BC62,5.683,0.947,0.902,26.6,1.524
2016 CV137,5.683,0.947,0.902,27.2,1.871
2004 QR4,5.683,0.947,0.902,26.9,1.970
2014 DG6,5.684,0.947,0.902,23.4,1.505
2012 ES3,5.684,0.947,0.902,25.2,1.742
2002 TP69,5.684,0.947,0.902,21.9,1.946
1990 OS,5.685,0.947,0.902,19.4,1.678
2012 KC6,5.685,0.948,0.902,21.7,1.241
2013 TY68,5.685,0.948,0.902,28.0,1.504
2004 PU42,5.685,0.948,0.902,26.7,1.577
2009 FQ,5.686,0.948,0.902,25.7,1.834
2012 XB,5.687,0.948,0.903,26.0,1.199
2004 MN4,5.687,0.948,0.903,19.2,0.922
2010 VW139,5.687,0.948,0.903,24.4,1.617
2016 AF65,5.688,0.948,0.903,22.1,1.646
2009 UZ87,5.688,0.948,0.903,25.9,0.924
2002 XT4,5.688,0.948,0.903,24.0,1.610
2015 DC54,5.689,0.948,0.903,26.1,1.910
2011 VA,5.689,0.948,0.903,23.9,1.492
2001 RQ17,5.689,0.948,0.903,22.4,2.003
2013 XK22,5.689,0.948,0.903,24.3,1.046
2006 DU,5.690,0.948,0.903,24.7,1.978
2010 HW20,5.690,0.948,0.903,26.1,1.011
2015 XJ1,5.690,0.948,0.903,23.4,1.319
2003 EP16,5.690,0.948,0.903,23.0,1.717
2012 KK11,5.690,0.948,0.903,25.3,1.786
2000 PH5,5.693,0.949,0.904,22.7,1.006
2011 EM11,5.694,0.949,0.904,24.6,1.603
2010 EZ45,5.694,0.949,0.904,22.6,1.528
2015 FG37,5.694,0.949,0.904,21.7,1.637
2013 VM2,5.695,0.949,0.904,24.2,1.854
2011 WK14,5.695,0.949,0.904,20.6,1.792
2014 HD199,5.696,0.949,0.904,24.6,1.756
1980 PA,5.696,0.949,0.904,17.3,1.928
2009 EA1,5.696,0.949,0.904,25.8,1.625
2012 BL11,5.696,0.949,0.904,25.8,1.238
2010 XC,5.697,0.950,0.904,27.5,2.028
2011 YZ62,5.697,0.950,0.904,25.7,1.937
2013 ES11,5.698,0.950,0.904,23.7,1.203
2015 XY351,5.698,0.950,0.904,26.8,1.906
2004 CO49,5.701,0.950,0.905,21.7,1.376
2012 WH,5.702,0.950,0.905,25.5,0.907
2014 BK3,5.703,0.951,0.905,24.5,1.659
2005 BY2,5.703,0.951,0.905,20.5,1.269
2012 BD14,5.704,0.951,0.905,26.5,1.018
2014 HS184,5.705,0.951,0.905,23.3,1.954
2014 UF8,5.706,0.951,0.906,25.3,1.571
2002 EW11,5.706,0.951,0.906,24.8,1.519
2013 XS21,5.707,0.951,0.906,29.4,1.915
2012 QQ10,5.708,0.951,0.906,20.8,1.934
2011 TN9,5.708,0.951,0.906,21.3,1.899
2015 TL,5.709,0.951,0.906,25.4,1.701
2014 HH123,5.709,0.951,0.906,24.4,1.121
2011 UD115,5.709,0.952,0.906,22.5,1.705
1994 PC,5.710,0.952,0.906,17.0,1.568
2009 TB3,5.711,0.952,0.906,21.3,1.319
2009 JR5,5.711,0.952,0.907,20.3,1.253
2014 KX86,5.713,0.952,0.907,26.5,1.281
2014 JS25,5.713,0.952,0.907,26.5,1.991
2000 AB6,5.713,0.952,0.907,22.2,1.787
2008 TQ2,5.714,0.952,0.907,20.8,1.844
2013 VL,5.714,0.952,0.907,27.7,1.182
2015 HQ11,5.715,0.952,0.907,27.1,1.512
2015 XR169,5.715,0.952,0.907,28.7,1.216
2012 CL19,5.715,0.953,0.907,22.2,1.562
2003 VO2,5.716,0.953,0.907,20.8,1.315
2014 UL115,5.716,0.953,0.907,24.2,1.830
2015 DJ155,5.716,0.953,0.907,23.9,1.839
2013 EO89,5.716,0.953,0.907,25.5,1.384
2013 PE21,5.717,0.953,0.908,24.6,1.952
2009 BH58,5.718,0.953,0.908,23.5,2.014
1999 GK4,5.719,0.953,0.908,15.8,1.962
2013 XG10,5.719,0.953,0.908,25.4,1.829
2011 BZ59,5.720,0.953,0.908,25.4,1.846
2002 XP40,5.721,0.953,0.908,19.9,1.645
2016 CE31,5.721,0.953,0.908,27.6,1.040
2014 YD15,5.721,0.954,0.908,26.8,1.896
2011 LH21,5.721,0.954,0.908,20.2,1.793
2002 GN5,5.721,0.954,0.908,22.2,1.604
2015 PK9,5.722,0.954,0.908,23.7,1.208
2015 YD,5.722,0.954,0.908,24.1,1.940
2008 HB38,5.723,0.954,0.908,21.2,1.854
1999 HC1,5.724,0.954,0.909,24.5,2.042
2015 XE352,5.724,0.954,0.909,20.8,1.334
2003 CY18,5.724,0.954,0.909,18.0,1.526
2013 ET9,5.725,0.954,0.909,21.1,1.242
2007 SV2,5.725,0.954,0.909,21.2,1.884
2011 GO27,5.725,0.954,0.909,18.9,1.856
2013 WR45,5.726,0.954,0.909,25.7,1.015
2004 RQ10,5.726,0.954,0.909,20.9,1.865
1997 XE10,5.726,0.954,0.909,25.0,1.867
2010 CN,5.726,0.954,0.909,23.4,1.389
2012 CP2,5.726,0.954,0.909,20.5,1.738
2008 EX5,5.727,0.954,0.909,23.8,1.361
2009 PT2,5.727,0.954,0.909,23.5,1.712
2014 YQ42,5.727,0.955,0.909,22.9,1.451
2001 XV266,5.727,0.955,0.909,19.6,1.196
2009 SN1,5.728,0.955,0.909,25.7,1.957
2014 HM187,5.729,0.955,0.909,21.4,1.526
2007 VD184,5.730,0.955,0.909,23.2,1.943
2008 DU22,5.730,0.955,0.910,26.3,1.380
2011 RV14,5.730,0.955,0.910,24.2,1.331
2015 VQ65,5.731,0.955,0.910,24.6,1.284
2016 DH,5.731,0.955,0.910,27.5,1.033
2015 XL261,5.732,0.955,0.910,25.5,1.564
2007 XW23,5.732,0.955,0.910,25.8,1.455
2013 EL89,5.733,0.955,0.910,26.1,1.945
2012 GG1,5.733,0.955,0.910,18.4,1.582
2015 AF45,5.734,0.956,0.910,24.9,1.309
2016 DU1,5.734,0.956,0.910,26.3,2.037
2010 GD25,5.734,0.956,0.910,26.4,1.810
2013 CQ35,5.735,0.956,0.910,19.7,1.279
2012 XO111,5.736,0.956,0.910,21.2,2.004
2014 HS198,5.736,0.956,0.910,25.5,1.516
2013 YD110,5.736,0.956,0.910,22.4,1.377
2004 EK1,5.736,0.956,0.910,22.1,1.250
2014 HQ198,5.736,0.956,0.911,25.8,1.865
2010 PH9,5.737,0.956,0.911,26.6,1.263
2014 KF22,5.737,0.956,0.911,26.4,1.498
2010 CH55,5.737,0.956,0.911,19.6,1.846
2014 SL260,5.737,0.956,0.911,24.5,1.766
2016 DL2,5.737,0.956,0.911,25.1,1.339
2014 JG55,5.738,0.956,0.911,29.2,1.585
2002 GP186,5.738,0.956,0.911,20.3,1.285
2014 YT34,5.738,0.956,0.911,24.7,1.137
1999 KL1,5.739,0.956,0.911,21.5,1.721
2012 XN134,5.739,0.956,0.911,27.7,1.963
2005 WZ55,5.739,0.957,0.911,24.4,1.720
2011 SN25,5.740,0.957,0.911,26.4,1.697
2016 AG65,5.740,0.957,0.911,23.4,1.698
2013 US3,5.740,0.957,0.911,21.0,1.200
2015 CS,5.740,0.957,0.911,26.4,1.903
2008 KZ5,5.741,0.957,0.911,20.1,1.841
2006 EE,5.741,0.957,0.911,23.6,1.710
2013 DS9,5.742,0.957,0.911,26.3,2.056
1993 QA,5.743,0.957,0.912,18.3,1.476
2012 DX,5.743,0.957,0.912,27.1,1.435
2016 CK29,5.744,0.957,0.912,25.8,2.010
2012 TH53,5.744,0.957,0.912,25.1,1.850
2003 DY15,5.744,0.957,0.912,26.3,1.230
1980 AA,5.744,0.957,0.912,18.8,1.894
2005 VA2,5.745,0.958,0.912,21.1,1.208
2015 DD155,5.746,0.958,0.912,21.8,1.291
2009 UK,5.746,0.958,0.912,19.9,1.979
2014 AF16,5.746,0.958,0.912,25.1,1.792
2013 XS23,5.748,0.958,0.912,26.3,1.061
2015 VD106,5.748,0.958,0.912,26.8,1.921
2014 FD,5.749,0.958,0.912,25.5,1.877
2011 YH40,5.749,0.958,0.913,22.9,1.398
2006 CL10,5.749,0.958,0.913,21.3,1.707
2014 KL22,5.749,0.958,0.913,24.6,1.291
2015 FX35,5.749,0.958,0.913,27.7,2.056
2013 NB15,5.749,0.958,0.913,26.7,1.742
2007 VW7,5.750,0.958,0.913,25.1,1.329
2012 TJ79,5.750,0.958,0.913,23.4,1.515
2006 BN26,5.752,0.959,0.913,23.5,1.994
2012 FV35,5.752,0.959,0.913,25.1,1.294
2012 TQ20,5.752,0.959,0.913,27.1,2.005
2010 GV23,5.753,0.959,0.913,27.6,0.929
2010 WZ8,5.754,0.959,0.913,20.7,1.973
2004 GD2,5.754,0.959,0.913,24.3,2.033
2014 HX198,5.754,0.959,0.913,27.0,1.709
2010 WT,5.755,0.959,0.913,23.3,1.594
2009 BG,5.755,0.959,0.913,25.5,1.105
2001 OG25,5.756,0.959,0.914,20.1,1.437
2015 FT117,5.757,0.959,0.914,28.4,1.226
2004 BN41,5.757,0.959,0.914,26.1,2.049
2006 EW52,5.757,0.960,0.914,22.1,1.246
2007 RJ1,5.757,0.960,0.914,25.2,1.449
2014 MW67,5.757,0.960,0.914,24.4,1.691
2014 SS141,5.758,0.960,0.914,24.1,1.456
2015 VG105,5.759,0.960,0.914,24.0,1.275
2006 DO62,5.759,0.960,0.914,28.5,1.855
2000 QW7,5.759,0.960,0.914,19.8,1.946
2013 WW45,5.761,0.960,0.914,25.5,1.930
2007 EO,5.762,0.960,0.915,22.8,1.907
2003 SL36,5.762,0.960,0.915,26.4,1.415
2013 BD74,5.763,0.960,0.915,24.2,1.830
2014 UU34,5.763,0.961,0.915,23.0,1.577
2015 UW67,5.763,0.961,0.915,22.7,1.839
2015 SC17,5.763,0.961,0.915,22.9,1.325
2015 XQ128,5.764,0.961,0.915,21.7,1.442
2007 DJ,5.764,0.961,0.915,24.3,1.868
2009 SJ1,5.765,0.961,0.915,26.0,1.577
2014 MW26,5.765,0.961,0.915,22.7,1.203
2009 UB19,5.765,0.961,0.915,23.3,1.933
2007 SQ6,5.765,0.961,0.915,21.9,1.043
2004 RK9,5.766,0.961,0.915,21.2,1.837
2005 TE45,5.766,0.961,0.915,23.3,1.836
2008 QT11,5.766,0.961,0.915,22.5,1.374
2010 RQ64,5.767,0.961,0.915,26.2,2.045
2010 XN69,5.768,0.961,0.916,26.2,1.915
1986 LA,5.768,0.961,0.916,17.9,1.544
2012 GD,5.769,0.961,0.916,26.9,1.979
2009 UE,5.769,0.961,0.916,25.4,1.991
2015 AB45,5.769,0.962,0.916,24.0,1.611
2002 XS14,5.770,0.962,0.916,24.2,2.007
2008 OT7,5.770,0.962,0.916,27.1,1.135
2015 LG,5.771,0.962,0.916,24.5,1.656
2008 AM33,5.771,0.962,0.916,21.2,1.862
2016 DM2,5.772,0.962,0.916,25.5,1.954
2009 CR5,5.772,0.962,0.916,22.1,1.076
2007 DF8,5.772,0.962,0.916,20.3,1.821
2007 DX60,5.774,0.962,0.916,22.2,1.348
2006 KP21,5.774,0.962,0.916,23.6,1.980
2010 YW,5.774,0.962,0.917,24.3,1.780
2014 ND52,5.775,0.962,0.917,23.7,1.871
2004 QF14,5.775,0.962,0.917,22.9,1.977
2015 RY2,5.775,0.963,0.917,22.2,1.765
2003 SH84,5.776,0.963,0.917,23.1,1.700
2008 EZ7,5.776,0.963,0.917,27.0,1.797
2004 HX53,5.776,0.963,0.917,23.6,1.192
2011 EU20,5.776,0.963,0.917,27.2,1.904
2009 WE106,5.777,0.963,0.917,27.2,1.967
2011 AB3,5.778,0.963,0.917,23.5,0.967
2013 FT13,5.778,0.963,0.917,24.5,1.665
2008 FL7,5.778,0.963,0.917,24.5,2.075
2007 UU3,5.778,0.963,0.917,23.8,1.839
2014 YT15,5.778,0.963,0.917,27.2,1.058
2004 BF68,5.779,0.963,0.917,19.3,1.627
2013 VO11,5.779,0.963,0.917,28.3,1.197
2011 CA7,5.779,0.963,0.917,30.3,1.081
2016 AN131,5.779,0.963,0.917,24.1,1.540
2006 KM103,5.779,0.963,0.917,20.2,1.574
2015 HQ171,5.779,0.963,0.917,26.9,1.172
2011 CL50,5.781,0.963,0.918,27.6,0.885
2001 BP61,5.781,0.964,0.918,20.2,1.487
2007 RZ8,5.781,0.964,0.918,23.8,1.353
2014 RC,5.782,0.964,0.918,26.8,1.312
2007 EQ,5.782,0.964,0.918,21.1,1.629
2013 GS38,5.782,0.964,0.918,19.9,1.480
2015 TK,5.783,0.964,0.918,21.8,1.325
2003 WT153,5.783,0.964,0.918,28.0,0.894
2014 FX32,5.783,0.964,0.918,25.0,1.784
2007 EU,5.783,0.964,0.918,24.6,1.445
2009 WB11,5.784,0.964,0.918,25.4,1.732
2001 FC7,5.784,0.964,0.918,18.5,1.436
2006 OA5,5.784,0.964,0.918,19.7,1.524
2013 WV43,5.784,0.964,0.918,26.8,1.819
2015 TA238,5.786,0.964,0.918,26.2,1.734
2013 VN5,5.786,0.964,0.918,27.4,1.746
2014 SN260,5.786,0.964,0.918,24.5,1.431
2010 TK,5.787,0.964,0.919,25.3,1.291
2008 RT24,5.787,0.965,0.919,24.4,1.817
2014 MJ27,5.787,0.965,0.919,23.1,1.660
2011 EB7,5.788,0.965,0.919,21.2,1.770
2012 FH58,5.788,0.965,0.919,27.1,1.192
2016 EE,5.788,0.965,0.919,25.5,1.697
2013 CF129,5.789,0.965,0.919,26.1,2.010
2013 BM18,5.789,0.965,0.919,27.0,1.667
2015 VB2,5.789,0.965,0.919,25.2,1.938
2009 FR,5.789,0.965,0.919,26.4,2.091
2016 AD165,5.791,0.965,0.919,22.7,1.750
2014 JU24,5.791,0.965,0.919,24.2,1.521
2012 UX68,5.792,0.965,0.919,24.1,1.091
2008 CD22,5.792,0.965,0.919,22.2,1.575
2003 YR70,5.792,0.965,0.919,20.0,1.896
2006 BB8,5.792,0.965,0.919,24.5,1.638
2010 NL,5.792,0.965,0.919,26.0,1.675
2009 SX1,5.793,0.965,0.919,18.8,1.723
2012 FQ52,5.793,0.965,0.919,25.0,2.013
2014 MV67,5.793,0.965,0.920,19.9,2.066
2014 JF15,5.793,0.966,0.920,25.3,1.145
2011 JK,5.794,0.966,0.920,18.4,1.910
2009 VT,5.795,0.966,0.920,22.2,1.370
2006 DO63,5.796,0.966,0.920,25.8,1.461
2003 UE8,5.797,0.966,0.920,24.9,1.933
2015 RK35,5.797,0.966,0.920,23.9,1.373
1995 FO,5.798,0.966,0.920,20.8,1.488
2009 KT21,5.799,0.966,0.920,19.8,1.671
2005 WG57,5.799,0.967,0.921,23.6,1.798
2012 XG55,5.800,0.967,0.921,23.4,1.704
2012 UZ68,5.800,0.967,0.921,24.7,1.931
1990 BA,5.800,0.967,0.921,18.1,1.740
2015 OB79,5.800,0.967,0.921,23.0,1.586
2014 GG49,5.801,0.967,0.921,25.7,1.403
2015 DX198,5.801,0.967,0.921,22.0,1.642
2011 WB39,5.801,0.967,0.921,23.5,1.737
2015 KS120,5.801,0.967,0.921,25.4,0.984
2009 BG58,5.803,0.967,0.921,26.0,2.025
2014 WQ201,5.804,0.967,0.921,22.5,1.701
2011 CL22,5.804,0.967,0.921,25.6,1.432
2016 EA1,5.805,0.968,0.921,24.1,1.688
1999 RP28,5.806,0.968,0.922,22.6,1.477
2015 XP,5.807,0.968,0.922,25.8,1.884
2011 SP68,5.807,0.968,0.922,22.3,1.354
2008 YF30,5.807,0.968,0.922,24.5,1.311
2014 WD366,5.808,0.968,0.922,27.4,1.923
2014 HF5,5.808,0.968,0.922,25.3,1.898
2009 SH15,5.808,0.968,0.922,24.5,1.822
2000 HA24,5.808,0.968,0.922,19.1,1.140
2000 RD53,5.808,0.968,0.922,19.9,1.787
2006 HX57,5.809,0.968,0.922,25.2,1.806
1996 AP1,5.809,0.968,0.922,24.7,1.914
2010 RE,5.809,0.968,0.922,27.5,1.035
1992 SL,5.810,0.968,0.922,18.4,1.642
2005 FJ,5.811,0.969,0.922,24.6,1.091
2016 CN195,5.811,0.969,0.922,25.6,1.873
2012 UR136,5.811,0.969,0.922,19.2,1.917
2000 PO30,5.811,0.969,0.922,19.2,1.836
2006 CY10,5.812,0.969,0.922,20.5,1.959
2010 CE19,5.812,0.969,0.923,25.2,1.939
2013 BE74,5.813,0.969,0.923,23.9,1.624
2015 JW,5.813,0.969,0.923,25.8,2.010
2013 XJ22,5.813,0.969,0.923,21.4,1.816
2014 YZ41,5.814,0.969,0.923,23.6,1.339
2015 RE36,5.814,0.969,0.923,21.9,1.310
2014 HX176,5.815,0.969,0.923,24.5,2.040
2010 KJ37,5.815,0.969,0.923,24.0,1.128
2015 LC21,5.815,0.969,0.923,23.0,1.956
2014 HZ164,5.816,0.969,0.923,23.8,2.004
2010 UB,5.816,0.969,0.923,24.7,2.054
2008 JV2,5.817,0.970,0.923,24.7,2.088
2010 FP9,5.818,0.970,0.923,23.6,1.565
2016 EK27,5.818,0.970,0.923,22.0,1.825
2014 UN114,5.818,0.970,0.923,24.5,0.897
2013 EP4,5.818,0.970,0.924,25.4,1.809
2012 AP10,5.818,0.970,0.924,26.4,0.889
2012 AZ,5.819,0.970,0.924,25.8,1.338
2007 BC8,5.819,0.970,0.924,22.5,2.050
2014 HL199,5.819,0.970,0.924,26.8,1.004
2015 AC246,5.819,0.970,0.924,23.4,1.412
2015 PW227,5.820,0.970,0.924,25.6,1.822
2001 UA5,5.821,0.970,0.924,17.5,1.787
2010 GE30,5.822,0.970,0.924,23.7,1.575
2016 DN2,5.823,0.970,0.924,26.9,1.907
2012 CM2,5.824,0.971,0.924,24.8,0.987
2012 DW43,5.824,0.971,0.924,26.4,1.612
2013 JS7,5.824,0.971,0.924,23.3,1.787
2011 FQ16,5.824,0.971,0.924,27.6,2.121
2008 GJ,5.825,0.971,0.925,20.6,1.963
2010 RA12,5.825,0.971,0.925,26.9,1.329
2006 VB45,5.825,0.971,0.925,24.7,1.222
2015 DD198,5.826,0.971,0.925,21.1,1.727
2006 YB,5.827,0.971,0.925,24.1,2.057
2002 VX94,5.827,0.971,0.925,18.1,1.476
2014 YD1,5.828,0.971,0.925,25.6,1.776
2011 GD2,5.828,0.971,0.925,25.6,2.052
2009 CD2,5.829,0.972,0.925,25.9,1.995
2005 SS1,5.830,0.972,0.925,26.1,1.979
2015 EZ,5.830,0.972,0.925,20.3,1.365
2010 LR33,5.830,0.972,0.925,18.1,1.692
2013 ER4,5.831,0.972,0.926,25.0,1.172
2008 VS4,5.832,0.972,0.926,24.4,1.970
2003 UR25,5.832,0.972,0.926,25.5,1.948
2014 DP21,5.832,0.972,0.926,25.8,2.097
2002 XF40,5.832,0.972,0.926,24.9,1.681
2013 YY102,5.832,0.972,0.926,23.5,1.872
2015 DM155,5.832,0.972,0.926,25.7,1.720
2010 SD,5.832,0.972,0.926,24.8,1.378
2016 EB156,5.833,0.972,0.926,21.2,1.771
2007 SO6,5.833,0.972,0.926,25.2,1.320
2004 OD4,5.834,0.972,0.926,27.0,2.041
2013 NS13,5.835,0.972,0.926,25.5,1.990
2004 UT1,5.836,0.973,0.926,26.6,0.965
2015 DT53,5.836,0.973,0.926,25.5,2.076
2014 HS46,5.837,0.973,0.926,23.0,1.416
2001 YE1,5.837,0.973,0.926,20.8,1.913
2009 VZ,5.837,0.973,0.926,21.3,1.412
2015 FU33,5.837,0.973,0.926,23.3,1.464
2011 BH10,5.837,0.973,0.926,17.8,1.583
2014 DN112,5.838,0.973,0.927,20.1,1.849
1994 GV,5.839,0.973,0.927,27.4,2.004
2015 DD199,5.839,0.973,0.927,26.0,2.037
2007 TK15,5.840,0.973,0.927,21.3,1.908
2015 VE66,5.842,0.974,0.927,24.1,2.011
2014 HA124,5.842,0.974,0.927,26.5,2.023
2013 TL,5.842,0.974,0.927,22.2,1.671
2015 FM118,5.842,0.974,0.927,28.7,2.019
2015 LV24,5.843,0.974,0.927,23.4,1.042
2014 EB4,5.843,0.974,0.927,26.0,1.793
2008 UD1,5.843,0.974,0.927,19.5,1.716
2007 TK8,5.844,0.974,0.928,21.1,1.497
2014 MJ26,5.844,0.974,0.928,24.8,2.009
2009 SL1,5.844,0.974,0.928,24.3,1.888
2014 HC177,5.844,0.974,0.928,24.7,1.844
2002 MN,5.844,0.974,0.928,23.6,1.815
2014 BR57,5.845,0.974,0.928,23.9,1.358
2014 QV363,5.845,0.974,0.928,25.9,1.489
2008 XO,5.846,0.974,0.928,24.2,2.002
2013 BX2,5.846,0.974,0.928,23.1,1.992
2012 XF133,5.846,0.974,0.928,22.0,1.513
2004 HR56,5.846,0.974,0.928,23.3,1.562
2013 RN43,5.846,0.974,0.928,24.5,1.342
2015 YC1,5.846,0.974,0.928,26.1,1.083
2010 WW8,5.846,0.974,0.928,26.1,2.132
2008 UM3,5.847,0.974,0.928,24.9,1.458
2015 KV56,5.847,0.975,0.928,26.8,2.063
2010 RU3,5.847,0.975,0.928,26.6,1.881
2015 NJ24,5.847,0.975,0.928,21.0,1.135
2006 LC,5.848,0.975,0.928,23.1,1.484
2014 AE29,5.848,0.975,0.928,27.4,0.907
2015 FU344,5.848,0.975,0.928,31.0,1.748
2010 YB,5.849,0.975,0.928,20.7,1.822
2010 JV39,5.849,0.975,0.928,23.6,1.909
2004 QE20,5.850,0.975,0.929,20.1,1.505
2010 VN1,5.851,0.975,0.929,28.3,1.631
2009 TS,5.851,0.975,0.929,25.5,1.828
2014 HE177,5.851,0.975,0.929,25.8,1.973
2016 CY193,5.851,0.975,0.929,24.6,1.947
2007 FR3,5.851,0.975,0.929,27.5,1.846
2014 HN198,5.851,0.975,0.929,25.8,1.777
2008 TC,5.851,0.975,0.929,23.7,2.045
1999 UR,5.852,0.975,0.929,21.5,1.899
2004 FP4,5.852,0.975,0.929,23.1,1.997
2007 LA15,5.853,0.975,0.929,19.5,1.727
2015 FG35,5.853,0.975,0.929,25.3,1.895
2006 SU131,5.853,0.975,0.929,18.8,1.727
2005 GK,5.853,0.976,0.929,20.1,1.342
2013 SU19,5.853,0.976,0.929,24.9,1.921
2007 NT4,5.855,0.976,0.929,23.8,1.653
2010 FU,5.855,0.976,0.929,24.7,1.723
2007 CL26,5.856,0.976,0.930,23.6,1.601
2002 DO3,5.857,0.976,0.930,22.0,1.860
2012 UV9,5.857,0.976,0.930,23.0,1.890
2003 YP17,5.858,0.976,0.930,19.0,2.001
2002 TR67,5.858,0.976,0.930,22.7,1.568
2010 UO7,5.858,0.976,0.930,23.7,1.898
2014 QP362,5.858,0.976,0.930,24.4,1.593
2012 FO62,5.858,0.976,0.930,20.2,2.014
2006 FJ9,5.859,0.977,0.930,19.3,1.749
2016 EM156,5.859,0.977,0.930,28.0,1.998
2015 SB,5.860,0.977,0.930,26.6,1.247
2012 AA11,5.860,0.977,0.930,20.1,1.978
2004 HB39,5.860,0.977,0.930,22.7,1.930
2006 VW2,5.861,0.977,0.930,21.2,1.236
2008 TY3,5.861,0.977,0.930,23.8,1.840
