 0.5000	 0.9697	 0.0098
 0.5025	 0.9808	 0.0111
 0.5050	 0.9633	 0.0124
 0.5075	 0.9597	 0.0085
 0.5100	 0.9656	 0.0092
 0.5125	 0.9749	 0.0073
 0.5150	 0.9658	 0.0133
 0.5175	 0.9655	 0.0040
 0.5200	 0.9777	 0.0112
 0.5225	 0.9801	 0.0090
 0.5250	 0.9784	 0.0097
 0.5275	 0.9849	 0.0146
 0.5300	 0.9859	 0.0127
 0.5325	 0.9651	 0.0057
 0.5350	 0.9815	 0.0112
 0.5375	 0.9711	 0.0079
 0.5400	 0.9736	 0.0109
 0.5425	 0.9813	 0.0075
 0.5450	 0.9773	 0.0107
 0.5475	 0.9732	 0.0076
 0.5500	 0.9823	 0.0082
 0.5525	 0.9743	 0.0087
 0.5550	 0.9813	 0.0163
 0.5575	 0.9594	 0.0110
 0.5600	 0.9930	 0.0106
 0.5625	 0.9796	 0.0052
 0.5650	 0.9799	 0.0088
 0.5675	 0.9857	 0.0102
 0.5700	 0.9853	 0.0072
 0.5725	 0.9856	 0.0154
 0.5750	 0.9802	 0.0100
 0.5775	 0.9910	 0.0135
 0.5800	 0.9952	 0.0133
 0.5825	 0.9885	 0.0118
 0.5850	 0.9639	 0.0067
 0.5875	 0.9835	 0.0126
 0.5900	 1.0074	 0.0093
 0.5925	 1.0033	 0.0077
 0.5950	 0.9959	 0.0071
 0.5975	 0.9947	 0.0058
 0.6000	 0.9990	 0.0142
 0.6025	 0.9932	 0.0089
 0.6050	 1.0000	 0.0105
 0.6075	 0.9930	 0.0077
 0.6100	 0.9968	 0.0065
 0.6125	 1.0017	 0.0040
 0.6150	 0.9936	 0.0106
 0.6175	 1.0139	 0.0093
 0.6200	 1.0000	 0.0062
 0.6225	 0.9910	 0.0094
 0.6250	 0.9957	 0.0039
 0.6275	 0.9968	 0.0189
 0.6300	 0.9982	 0.0072
 0.6325	 1.0077	 0.0064
 0.6350	 1.0040	 0.0061
 0.6375	 0.9969	 0.0118
 0.6400	 1.0013	 0.0060
 0.6425	 1.0106	 0.0056
 0.6450	 0.9989	 0.0080
 0.6475	 1.0095	 0.0078
 0.6500	 1.0053	 0.0086
 0.6525	 0.9994	 0.0086
 0.6550	 0.9751	 0.0120
 0.6575	 1.0016	 0.0139
 0.6600	 0.9981	 0.0073
 0.6625	 0.9972	 0.0066
 0.6650	 0.9937	 0.0085
 0.6675	 1.0032	 0.0072
 0.6700	 0.9917	 0.0140
 0.6725	 1.0062	 0.0080
 0.6750	 0.9985	 0.0098
 0.6775	 1.0075	 0.0049
 0.6800	 1.0044	 0.0093
 0.6825	 1.0193	 0.0105
 0.6850	 1.0214	 0.0170
 0.6875	 1.0179	 0.0173
 0.6900	 1.0339	 0.0141
 0.6925	 1.0432	 0.0178
 0.6950	 1.0271	 0.0156
 0.6975	 1.0112	 0.0087
