 0.4800	 0.8527	 0.0260
 0.4825	 0.8738	 0.0342
 0.4850	 0.8301	 0.0369
 0.4875	 0.8782	 0.0225
 0.4900	 0.8912	 0.0250
 0.4925	 0.9189	 0.0200
 0.4950	 0.9102	 0.0197
 0.4975	 0.9284	 0.0173
 0.5000	 0.9534	 0.0138
 0.5025	 0.9455	 0.0141
 0.5050	 0.9477	 0.0182
 0.5075	 0.9441	 0.0215
 0.5100	 0.9507	 0.0165
 0.5125	 0.9734	 0.0172
 0.5150	 0.9797	 0.0156
 0.5175	 0.9901	 0.0150
 0.5200	 0.9733	 0.0145
 0.5225	 0.9843	 0.0169
 0.5250	 1.0038	 0.0175
 0.5275	 0.9867	 0.0143
 0.5300	 1.0006	 0.0162
 0.5325	 0.9999	 0.0165
 0.5350	 0.9897	 0.0171
 0.5375	 1.0127	 0.0145
 0.5400	 1.0025	 0.0140
 0.5425	 1.0063	 0.0146
 0.5450	 1.0105	 0.0147
 0.5475	 1.0029	 0.0143
 0.5500	 1.0003	 0.0170
 0.5525	 1.0107	 0.0180
 0.5550	 1.0039	 0.0162
 0.5575	 1.0000	 0.0170
 0.5600	 1.0161	 0.0143
 0.5625	 0.9965	 0.0174
 0.5650	 1.0119	 0.0163
 0.5675	 0.9974	 0.0164
 0.5700	 1.0179	 0.0160
 0.5725	 1.0022	 0.0205
 0.5750	 1.0117	 0.0218
 0.5775	 1.0133	 0.0222
 0.5800	 1.0350	 0.0232
 0.5825	 1.0471	 0.0185
 0.5850	 1.0559	 0.0165
 0.5875	 1.0654	 0.0150
 0.5900	 1.0911	 0.0167
 0.5925	 1.0687	 0.0178
 0.5950	 1.0850	 0.0166
 0.5975	 1.0819	 0.0166
 0.6000	 1.0752	 0.0153
 0.6025	 1.0674	 0.0161
 0.6050	 1.0655	 0.0162
 0.6075	 1.0709	 0.0160
 0.6100	 1.0611	 0.0176
 0.6125	 1.0773	 0.0143
 0.6150	 1.0717	 0.0141
 0.6175	 1.0732	 0.0160
 0.6200	 1.0602	 0.0146
 0.6225	 1.0887	 0.0177
 0.6250	 1.0880	 0.0177
 0.6275	 1.0719	 0.0175
 0.6300	 1.0865	 0.0164
 0.6325	 1.0761	 0.0140
 0.6350	 1.0886	 0.0178
 0.6375	 1.0867	 0.0148
 0.6400	 1.0935	 0.0139
 0.6425	 1.1035	 0.0158
 0.6450	 1.1028	 0.0143
 0.6475	 1.1150	 0.0160
 0.6500	 1.0894	 0.0153
 0.6525	 1.0857	 0.0155
 0.6550	 1.0887	 0.0170
 0.6575	 1.0894	 0.0162
 0.6600	 1.0997	 0.0177
 0.6625	 1.0940	 0.0171
 0.6650	 1.1052	 0.0219
 0.6675	 1.1097	 0.0192
 0.6700	 1.1134	 0.0171
 0.6725	 1.1352	 0.0144
 0.6750	 1.1522	 0.0157
 0.6775	 1.1255	 0.0150
 0.6800	 1.1430	 0.0164
 0.6825	 1.1466	 0.0243
 0.6850	 1.1554	 0.0238
 0.6875	 1.1460	 0.0192
 0.6900	 1.1320	 0.0145
 0.6925	 1.0987	 0.0187
 0.6950	 1.1245	 0.0144
 0.6975	 1.1236	 0.0144
 0.7000	 1.1188	 0.0145
 0.7025	 1.1455	 0.0160
 0.7050	 1.1242	 0.0162
 0.7075	 1.1303	 0.0163
 0.7100	 1.1370	 0.0178
 0.7125	 1.1370	 0.0165
 0.7150	 1.1461	 0.0162
 0.7175	 1.1512	 0.0160
 0.7200	 1.1535	 0.0203
 0.7225	 1.1438	 0.0197
 0.7250	 1.1594	 0.0177
 0.7275	 1.1756	 0.0169
 0.7300	 1.1899	 0.0242
 0.7325	 1.1753	 0.0231
 0.7350	 1.1496	 0.0271
 0.7375	 1.1650	 0.0201
 0.7400	 1.2071	 0.0145
 0.7425	 1.1766	 0.0146
 0.7450	 1.2048	 0.0168
 0.7475	 1.1894	 0.0137
 0.7500	 1.1984	 0.0175
 0.7525	 1.1903	 0.0175
 0.7550	 1.1902	 0.0282
 0.7575	 1.1933	 0.0281
 0.7600	 1.2268	 0.0284
 0.7625	 1.1970	 0.0211
 0.7650	 1.1534	 0.0215
 0.7675	 1.1933	 0.0170
