 0.4900	 0.9181	 0.0135
 0.4925	 0.9408	 0.0147
 0.4950	 0.9578	 0.0068
 0.4975	 0.9422	 0.0054
 0.5000	 0.9800	 0.0143
 0.5025	 0.9788	 0.0092
 0.5050	 0.9470	 0.0044
 0.5075	 0.9690	 0.0088
 0.5100	 0.9783	 0.0158
 0.5125	 0.9572	 0.0166
 0.5150	 0.9775	 0.0070
 0.5175	 0.9925	 0.0167
 0.5200	 0.9507	 0.0178
 0.5225	 0.9858	 0.0069
 0.5250	 0.9887	 0.0119
 0.5275	 0.9877	 0.0321
 0.5300	 0.9752	 0.0068
 0.5325	 1.0019	 0.0094
 0.5350	 0.9769	 0.0176
 0.5375	 0.9950	 0.0121
 0.5400	 0.9855	 0.0092
 0.5425	 1.0088	 0.0146
 0.5450	 0.9909	 0.0042
 0.5475	 0.9947	 0.0098
 0.5500	 1.0071	 0.0157
 0.5525	 0.9957	 0.0088
 0.5550	 0.9970	 0.0217
 0.5575	 0.9948	 0.0101
 0.5600	 1.0164	 0.0147
 0.5625	 1.0135	 0.0103
 0.5650	 1.0434	 0.0175
 0.5675	 1.0145	 0.0081
 0.5700	 1.0378	 0.0158
 0.5725	 1.0204	 0.0087
 0.5750	 1.0196	 0.0149
 0.5775	 1.0497	 0.0146
 0.5800	 1.0357	 0.0114
 0.5825	 1.0184	 0.0099
 0.5850	 1.0633	 0.0120
 0.5875	 1.0537	 0.0315
 0.5900	 1.0862	 0.0216
 0.5925	 1.0550	 0.0197
 0.5950	 1.0678	 0.0096
 0.5975	 1.0705	 0.0133
 0.6000	 1.0400	 0.0150
 0.6025	 1.0468	 0.0150
 0.6050	 1.0436	 0.0194
 0.6075	 1.0510	 0.0140
 0.6100	 1.0703	 0.0100
 0.6125	 1.0550	 0.0080
 0.6150	 1.0721	 0.0160
 0.6175	 1.0581	 0.0134
 0.6200	 1.0657	 0.0097
 0.6225	 1.0532	 0.0146
 0.6250	 1.0830	 0.0059
 0.6275	 1.0909	 0.0272
 0.6300	 1.0626	 0.0135
 0.6325	 1.0563	 0.0125
 0.6350	 1.0670	 0.0036
 0.6375	 1.0651	 0.0114
 0.6400	 1.0632	 0.0023
 0.6425	 1.0717	 0.0224
 0.6450	 1.0370	 0.0121
 0.6475	 1.0749	 0.0159
 0.6500	 1.0508	 0.0219
 0.6525	 1.0375	 0.0107
 0.6550	 1.0747	 0.0274
 0.6575	 1.0516	 0.0304
 0.6600	 1.0852	 0.0137
 0.6625	 1.0859	 0.0108
 0.6650	 1.0843	 0.0163
 0.6675	 1.0851	 0.0136
 0.6700	 1.0979	 0.0125
 0.6725	 1.1161	 0.0215
 0.6750	 1.1095	 0.0201
 0.6775	 1.1042	 0.0157
 0.6850	 1.1260	 0.0353
 0.6875	 1.1441	 0.0235
 0.6900	 1.0957	 0.0250
 0.6925	 1.0579	 0.0145
 0.6950	 1.0802	 0.0194
 0.6975	 1.0955	 0.0166
 0.7000	 1.0808	 0.0186
 0.7025	 1.1129	 0.0194
 0.7050	 1.0922	 0.0236
 0.7075	 1.0768	 0.0254
 0.7100	 1.1286	 0.0161
 0.7125	 1.1157	 0.0305
 0.7150	 1.1068	 0.0086
 0.7175	 1.1280	 0.0206
 0.7200	 1.0688	 0.0230
 0.7225	 1.0989	 0.0293
 0.7250	 1.0810	 0.0173
 0.7275	 1.1263	 0.0468
 0.7300	 1.1508	 0.0408
 0.7325	 1.0989	 0.0187
 0.7350	 1.1400	 0.0249
 0.7375	 1.1304	 0.0143
 0.7400	 1.1571	 0.0201
 0.7425	 1.1261	 0.0112
 0.7450	 1.1358	 0.0189
 0.7475	 1.1442	 0.0262
 0.7500	 1.1364	 0.0055
 0.7525	 1.1558	 0.0352
 0.7550	 1.1218	 0.0239
 0.7575	 1.1344	 0.0195
 0.7625	 1.1366	 0.0188
 0.7650	 1.1120	 0.0276
 0.7675	 1.1256	 0.0268
 0.7700	 1.1877	 0.0106
 0.7725	 1.1877	 0.0231
 0.7750	 1.1368	 0.0147
 0.7775	 1.1629	 0.0178
 0.7800	 1.1553	 0.0266
 0.7825	 1.1501	 0.0205
 0.7850	 1.1176	 0.0360
 0.7875	 1.1359	 0.0261
 0.7900	 1.0988	 0.0408
 0.7925	 1.0931	 0.0186
 0.7950	 1.1757	 0.0305
 0.7975	 1.1879	 0.0253
 0.8000	 1.1444	 0.0199
 0.8025	 1.1618	 0.0177
 0.8050	 1.0794	 0.0448
 0.8075	 1.2043	 0.0336
 0.8100	 1.2027	 0.0288
 0.8125	 1.1672	 0.0220
 0.8150	 1.1704	 0.0202
 0.8175	 1.1548	 0.0235
 0.8200	 1.1836	 0.0142
 0.8225	 1.2115	 0.0242
 0.8250	 1.1942	 0.0177
 0.8275	 1.2263	 0.0255
 0.8300	 1.2666	 0.0790
 0.8325	 1.2116	 0.0261
 0.8350	 1.2089	 0.0422
 0.8375	 1.1439	 0.0337
 0.8400	 1.1909	 0.0294
 0.8425	 1.1128	 0.0143
 0.8450	 1.0642	 0.0296
 0.8475	 1.1175	 0.0393
 0.8500	 1.2178	 0.0346
 0.8525	 1.2059	 0.0229
 0.8550	 1.1874	 0.0238
 0.8575	 1.1695	 0.0322
 0.8600	 1.1813	 0.0197
