 0.4900	 0.9495	 0.0074
 0.4925	 0.9491	 0.0060
 0.4950	 0.9504	 0.0050
 0.4975	 0.9508	 0.0065
 0.5000	 0.9641	 0.0075
 0.5025	 0.9719	 0.0082
 0.5050	 0.9540	 0.0086
 0.5075	 0.9679	 0.0090
 0.5100	 0.9816	 0.0096
 0.5125	 0.9668	 0.0098
 0.5150	 0.9694	 0.0159
 0.5175	 0.9958	 0.0129
 0.5200	 0.9932	 0.0070
 0.5225	 0.9933	 0.0116
 0.5250	 0.9784	 0.0151
 0.5275	 1.0041	 0.0139
 0.5325	 0.9959	 0.0097
 0.5375	 0.9907	 0.0122
 0.5400	 1.0134	 0.0137
 0.5425	 1.0020	 0.0108
 0.5450	 0.9862	 0.0098
 0.5475	 0.9924	 0.0189
 0.5500	 1.0006	 0.0106
 0.5525	 1.0006	 0.0077
 0.5550	 0.9925	 0.0120
 0.5575	 0.9954	 0.0101
 0.5600	 1.0110	 0.0088
 0.5625	 1.0071	 0.0079
 0.5650	 1.0145	 0.0065
 0.5675	 1.0129	 0.0122
 0.5700	 1.0229	 0.0157
 0.5725	 1.0164	 0.0129
 0.5750	 1.0150	 0.0120
 0.5775	 1.0270	 0.0125
 0.5800	 1.0232	 0.0142
 0.5825	 1.0260	 0.0111
 0.5850	 1.0364	 0.0148
 0.5875	 1.0290	 0.0252
 0.5900	 1.0518	 0.0100
 0.5925	 1.0311	 0.0116
 0.5950	 1.0320	 0.0080
 0.5975	 1.0438	 0.0058
 0.6000	 1.0292	 0.0059
 0.6025	 1.0351	 0.0099
 0.6050	 1.0406	 0.0051
 0.6075	 1.0414	 0.0059
 0.6100	 1.0469	 0.0065
 0.6125	 1.0329	 0.0089
 0.6150	 1.0582	 0.0070
 0.6175	 1.0583	 0.0117
 0.6200	 1.0479	 0.0050
 0.6225	 1.0507	 0.0078
 0.6250	 1.0518	 0.0074
 0.6275	 1.0599	 0.0185
 0.6300	 1.0555	 0.0064
 0.6325	 1.0578	 0.0049
 0.6350	 1.0629	 0.0069
 0.6375	 1.0591	 0.0112
 0.6400	 1.0685	 0.0087
 0.6425	 1.0602	 0.0132
 0.6450	 1.0646	 0.0105
 0.6475	 1.0618	 0.0081
 0.6500	 1.0666	 0.0087
 0.6525	 1.0579	 0.0241
 0.6550	 1.0758	 0.0199
 0.6575	 1.0886	 0.0223
 0.6600	 1.0810	 0.0135
 0.6625	 1.0769	 0.0172
 0.6650	 1.0965	 0.0361
 0.6675	 1.0803	 0.0225
 0.6700	 1.0763	 0.0110
 0.6725	 1.0871	 0.0085
 0.6750	 1.0911	 0.0171
 0.6775	 1.0885	 0.0150
 0.6800	 1.0795	 0.0089
 0.6825	 1.0650	 0.0160
 0.6850	 1.0758	 0.0157
 0.6875	 1.0645	 0.0158
 0.6900	 1.0912	 0.0132
 0.6925	 1.0850	 0.0177
 0.6950	 1.0922	 0.0098
 0.6975	 1.0998	 0.0215
 0.7000	 1.1138	 0.0268
 0.7025	 1.1049	 0.0082
 0.7050	 1.1016	 0.0173
 0.7075	 1.1008	 0.0087
 0.7100	 1.0937	 0.0091
 0.7125	 1.0926	 0.0115
 0.7150	 1.0903	 0.0179
 0.7175	 1.1031	 0.0171
 0.7200	 1.1187	 0.0149
 0.7225	 1.0926	 0.0094
 0.7250	 1.1104	 0.0097
 0.7275	 1.1064	 0.0144
 0.7300	 1.1070	 0.0065
 0.7325	 1.1054	 0.0175
 0.7350	 1.1182	 0.0243
 0.7375	 1.1101	 0.0116
 0.7400	 1.1075	 0.0116
 0.7425	 1.1168	 0.0157
 0.7450	 1.1144	 0.0150
 0.7475	 1.1021	 0.0078
 0.7500	 1.1061	 0.0112
 0.7525	 1.1282	 0.0171
 0.7550	 1.1147	 0.0141
 0.7575	 1.1019	 0.0129
 0.7625	 1.1331	 0.0230
 0.7650	 1.1266	 0.0328
 0.7675	 1.1400	 0.0305
