 0.8200	 1.2282	 0.1341
 0.8250	 1.1670	 0.1301
 0.8300	 1.1657	 0.1249
 0.8350	 1.2385	 0.1339
 0.8400	 1.2396	 0.1220
 0.8450	 1.1608	 0.1240
 0.8500	 1.1678	 0.1158
 0.8550	 1.1575	 0.1107
 0.8600	 1.0687	 0.1134
 0.8650	 1.0444	 0.1173
 0.8700	 1.0225	 0.1277
 0.8750	 1.0047	 0.1254
 0.8800	 1.0196	 0.1301
 0.8850	 1.0373	 0.1337
 0.8900	 1.0862	 0.1343
 0.8950	 1.1361	 0.1199
 0.9000	 1.1301	 0.1155
 0.9050	 1.0880	 0.1073
 0.9100	 1.0645	 0.1015
 0.9150	 1.0434	 0.0882
 0.9200	 1.0306	 0.1003
 0.9250	 1.0576	 0.0946
 0.9300	 1.0724	 0.0941
 0.9350	 1.0195	 0.0957
 0.9400	 0.9758	 0.0938
 0.9450	 0.9462	 0.0990
 0.9500	 0.9564	 0.0963
 0.9550	 1.0287	 0.0987
 0.9600	 1.1045	 0.1010
 0.9650	 1.1359	 0.0946
 0.9700	 1.1163	 0.0916
 0.9750	 1.0682	 0.0892
 0.9800	 1.0587	 0.0929
 0.9850	 1.0962	 0.0899
 0.9900	 1.1270	 0.0940
 0.9950	 1.0653	 0.0877
 1.0000	 0.9915	 0.0873
 1.0050	 1.0807	 0.1114
 1.0100	 1.1794	 0.1020
 1.0150	 1.1485	 0.1067
 1.0200	 1.1489	 0.1001
 1.0250	 1.1152	 0.0864
 1.0300	 1.0139	 0.0890
 1.0350	 1.0341	 0.0952
 1.0400	 1.1017	 0.0953
 1.0450	 1.0831	 0.0899
 1.0500	 1.0482	 0.0865
 1.0550	 1.0409	 0.0882
 1.0600	 1.0209	 0.0787
 1.0650	 1.0138	 0.0864
 1.0700	 1.0619	 0.0828
 1.0750	 1.0644	 0.0818
 1.0800	 0.9394	 0.0811
 1.0850	 0.8428	 0.0849
 1.0900	 0.8763	 0.0793
 1.0950	 0.9277	 0.0899
 1.1000	 1.0401	 0.0982
 1.1050	 1.1409	 0.0793
 1.1100	 1.0340	 0.0837
 1.1150	 0.9270	 0.0813
 1.1200	 0.9530	 0.0859
 1.1250	 1.0017	 0.0837
 1.1300	 0.9794	 0.0964
 1.1350	 1.0153	 0.1009
 1.1400	 1.0977	 0.0878
 1.1450	 1.0288	 0.0955
 1.1500	 0.9915	 0.0970
 1.1550	 1.0664	 0.0923
 1.1600	 1.0981	 0.1104
 1.1650	 1.1269	 0.1063
 1.1700	 1.1689	 0.0858
 1.1750	 1.0858	 0.0913
 1.1800	 1.0021	 0.0867
 1.1850	 1.0014	 0.0921
 1.1900	 0.9791	 0.0915
 1.1950	 1.0184	 0.1002
 1.2000	 1.0632	 0.0973
 1.2050	 1.0290	 0.0856
 1.2100	 0.8979	 0.0884
 1.2200	 0.8383	 0.0967
 1.2250	 0.9527	 0.0985
 1.2300	 1.0190	 0.0876
 1.2350	 0.9322	 0.0981
 1.2400	 1.0048	 0.1020
 1.2450	 1.1559	 0.1010
 1.2500	 1.1382	 0.0911
 1.2550	 1.0093	 0.0980
 1.2600	 0.8694	 0.0880
 1.2650	 0.8957	 0.0849
 1.2700	 0.9539	 0.0892
 1.2750	 0.8989	 0.0974
 1.2800	 0.9962	 0.1030
 1.2850	 1.1116	 0.1023
 1.2900	 1.1314	 0.0871
 1.2950	 1.0455	 0.0898
 1.3000	 0.9179	 0.0765
 1.3050	 0.9247	 0.0871
 1.3100	 0.9614	 0.1022
 1.3150	 1.1456	 0.0874
 1.3200	 1.1106	 0.0905
 1.3250	 0.8838	 0.0884
 1.3300	 0.9320	 0.0935
 1.3350	 1.0226	 0.0907
 1.3400	 1.0062	 0.0970
 1.3450	 0.9633	 0.1101
 1.3500	 0.9684	 0.1142
 1.3550	 1.0398	 0.1278
 1.3600	 1.0895	 0.1132
 1.3650	 0.8558	 0.1830
 1.3700	 0.7491	 0.1522
 1.3750	 0.9334	 0.1918
 1.3800	 0.8266	 0.1436
 1.3850	 0.9776	 0.1677
 1.3900	 0.8989	 0.1631
 1.3950	 0.8941	 0.1637
 1.4000	 0.9086	 0.1129
 1.4050	 0.8037	 0.1159
 1.4200	 1.0866	 0.0960
 1.4250	 1.1237	 0.0985
 1.4300	 0.7355	 0.1235
 1.4350	 0.9690	 0.1079
 1.4400	 0.9969	 0.1046
 1.4450	 0.7391	 0.1425
 1.4500	 1.0489	 0.1148
 1.4600	 1.0316	 0.0933
 1.4650	 1.0938	 0.0700
 1.4700	 0.6949	 0.0995
 1.4800	 1.0299	 0.0841
 1.4850	 0.7951	 0.0993
 1.4950	 1.0194	 0.0844
 1.5000	 1.0335	 0.0953
 1.5050	 0.8193	 0.0929
 1.5100	 0.9099	 0.1202
 1.5150	 1.0362	 0.0812
 1.5200	 1.1203	 0.0865
 1.5250	 0.6495	 0.0889
 1.5300	 0.7794	 0.1166
 1.5350	 0.9401	 0.0787
 1.5400	 0.9417	 0.1049
 1.5450	 0.7232	 0.1154
 1.5500	 0.9937	 0.0909
 1.5550	 0.8624	 0.1084
 1.5600	 0.8218	 0.0819
 1.5650	 0.8824	 0.1073
 1.5700	 0.8668	 0.0647
 1.5750	 0.6797	 0.0856
 1.5850	 1.0907	 0.1097
 1.5950	 0.9590	 0.1031
 1.6000	 0.9061	 0.1209
 1.6050	 1.1309	 0.1047
 1.6100	 1.0367	 0.0918
 1.6150	 0.8868	 0.0870
 1.6200	 0.7753	 0.0962
 1.6250	 0.8671	 0.0771
 1.6300	 0.7891	 0.0780
 1.6450	 0.8358	 0.0979
 1.6500	 1.0072	 0.0912
 1.6550	 0.9322	 0.0727
 1.6600	 0.7111	 0.0889
 1.6700	 0.7767	 0.0876
 1.6750	 0.8432	 0.1004
 1.6800	 0.8330	 0.0858
 1.6850	 0.8305	 0.1361
 1.6900	 0.8774	 0.0874
 1.6950	 0.9808	 0.1463
 1.7000	 0.9519	 0.1010
 1.7100	 0.7062	 0.1307
 1.7150	 0.8921	 0.1246
 1.7250	 1.0098	 0.1500
 1.7300	 0.9846	 0.1170
 1.7400	 0.7865	 0.1269
 1.7450	 0.9589	 0.0945
 1.7500	 0.8217	 0.1240
 1.7550	 0.7957	 0.1230
 1.7600	 1.0466	 0.1189
 1.7650	 0.9311	 0.1057
 1.7700	 0.8072	 0.1170
 1.7750	 0.9242	 0.1271
 1.7850	 0.8788	 0.1427
 1.7900	 0.8437	 0.1263
 1.8000	 0.9620	 0.1207
 1.8050	 0.7906	 0.1126
 1.8100	 0.7653	 0.1246
 1.8150	 0.8146	 0.1130
 1.8200	 0.8278	 0.1084
 1.8300	 0.9415	 0.1463
 1.8400	 0.6876	 0.1876
 1.8450	 0.6664	 0.1855
 1.8500	 0.6442	 0.2179
 1.8550	 0.6270	 0.2475
 1.8600	 0.9085	 0.1934
 1.8650	 0.9607	 0.2060
 1.8700	 0.8490	 0.1965
 1.8750	 0.8663	 0.1812
 1.8900	 0.6111	 0.1540
 1.8950	 0.7694	 0.1553
 1.9000	 0.6793	 0.1962
 1.9050	 0.8477	 0.1835
 1.9100	 0.9807	 0.1800
 1.9200	 0.7693	 0.2256
 1.9300	 1.0576	 0.1620
 1.9350	 0.8375	 0.1433
 1.9450	 0.6743	 0.1908
 1.9500	 0.9289	 0.1425
 1.9550	 0.8578	 0.1647
 1.9600	 0.7560	 0.1473
 1.9650	 0.6584	 0.1526
 1.9700	 0.5615	 0.0972
 1.9850	 0.9388	 0.1413
 1.9950	 0.7755	 0.1581
 2.0000	 1.0199	 0.1730
 2.0150	 1.0253	 0.3085
 2.0300	 0.7424	 0.1687
 2.0350	 0.6741	 0.1327
 2.0400	 0.7321	 0.1964
 2.0450	 0.8516	 0.1417
 2.0500	 0.9659	 0.2286
 2.0650	 0.9430	 0.1365
 2.0700	 0.7930	 0.1185
 2.0750	 0.4771	 0.1832
 2.0800	 0.7649	 0.1705
 2.0850	 1.0244	 0.1149
 2.0900	 0.6841	 0.1365
 2.0950	 0.4413	 0.1431
 2.1000	 0.6431	 0.1445
 2.1050	 0.8512	 0.1504
 2.1100	 0.9403	 0.1251
 2.1150	 0.8451	 0.1641
 2.1200	 0.7860	 0.1134
 2.1250	 0.8114	 0.1380
 2.1300	 0.6146	 0.1389
 2.1350	 0.7505	 0.1580
 2.1400	 0.8215	 0.1237
 2.1450	 0.9225	 0.1204
 2.1550	 0.7150	 0.1424
 2.1650	 0.7836	 0.1232
 2.1700	 0.6529	 0.1211
 2.1750	 0.4898	 0.1528
 2.1800	 0.6041	 0.1439
 2.1850	 0.8534	 0.1613
 2.1900	 0.8921	 0.1407
 2.1950	 0.8124	 0.1396
 2.2000	 0.6464	 0.1613
 2.2050	 0.7802	 0.1334
 2.2100	 0.8189	 0.1360
 2.2150	 0.5950	 0.1173
 2.2200	 0.5559	 0.1217
 2.2350	 0.4596	 0.1667
 2.2400	 0.6938	 0.1739
 2.2450	 0.8769	 0.1559
 2.2500	 0.7869	 0.1486
 2.2550	 0.6760	 0.1412
 2.2600	 0.5716	 0.1721
 2.2650	 0.5513	 0.1517
 2.2700	 0.6579	 0.1919
 2.2750	 0.8350	 0.1656
 2.2800	 0.8687	 0.1633
 2.2850	 0.6112	 0.2231
 2.2900	 0.8640	 0.2866
 2.3000	 0.8543	 0.1885
 2.3100	 0.6523	 0.2720
 2.3450	 0.8226	 0.2137
 2.3500	 0.6591	 0.2093
 2.3550	 0.6654	 0.3157
 2.4000	 0.5044	 0.2507
 2.4250	 0.6733	 0.2519
 2.4300	 0.6215	 0.1719
 2.4350	 0.7512	 0.1785
 2.4500	 0.6464	 0.1000
